Sample,X,Y,Z
739,0.0671,-0.0518,-1.0435
740,0.0708,-0.0400,-1.0481
741,0.0974,-0.1221,-1.0393
742,0.1199,-0.1292,-1.0168
743,0.0671,-0.0774,-1.0276
744,0.0505,-0.0115,-1.0393
745,0.0835,-0.0955,-1.0396
746,0.1045,-0.1482,-1.0200
747,0.0747,-0.0903,-1.0034
748,0.0488,-0.0461,-1.0354
749,0.0757,-0.0566,-1.0601
750,0.1069,-0.1140,-1.0415
751,0.1064,-0.1362,-1.0122
752,0.0710,-0.0830,-1.0129
753,0.0613,-0.0247,-1.0444
754,0.0747,-0.1038,-1.0540
755,0.1042,-0.1399,-1.0178
756,0.0913,-0.0938,-1.0024
757,0.0583,-0.0503,-1.0432
758,0.0693,-0.0718,-1.0562
759,0.1057,-0.1287,-1.0305
760,0.1174,-0.1357,-1.0139
761,0.0793,-0.0649,-1.0393
762,0.0552,-0.0459,-1.0344
763,0.0784,-0.1016,-1.0383
764,0.1206,-0.1274,-1.0229
765,0.0845,-0.1272,-1.0249
766,0.0398,-0.0435,-1.0178
767,0.0818,-0.0493,-1.0571
768,0.1143,-0.1487,-1.0461
769,0.0964,-0.1465,-1.0002
770,0.0745,-0.0500,-1.0383
771,0.0767,-0.0435,-1.0562
772,0.0867,-0.1184,-1.0413
773,0.1223,-0.1304,-1.0132
774,0.0967,-0.1050,-1.0171
775,0.0437,-0.0393,-1.0237
776,0.0645,-0.0767,-1.0552
777,0.1233,-0.1274,-1.0366
778,0.1111,-0.1414,-1.0149
779,0.0654,-0.0779,-1.0344
780,0.0806,-0.0161,-1.0493
781,0.0972,-0.1113,-1.0542
782,0.1094,-0.1587,-1.0171
783,0.0688,-0.0769,-1.0024
784,0.0579,-0.0273,-1.0298
785,0.0781,-0.0884,-1.0520
786,0.1162,-0.1445,-1.0305
787,0.1086,-0.1133,-1.0042
788,0.0703,-0.0522,-1.0383
789,0.0720,-0.0601,-1.0579
790,0.0950,-0.1038,-1.0452
791,0.1135,-0.1294,-1.0103
792,0.0852,-0.1052,-1.0159
793,0.0466,-0.0315,-1.0334
794,0.0679,-0.0725,-1.0481
795,0.1165,-0.1389,-1.0403
796,0.1086,-0.1221,-1.0181
797,0.0654,-0.0471,-1.0435
798,0.0833,-0.0459,-1.0569
799,0.1091,-0.1243,-1.0481
800,0.1050,-0.1431,-1.0103
801,0.0713,-0.0688,-1.0259
802,0.0474,-0.0376,-1.0386
803,0.0745,-0.0964,-1.0452
804,0.0989,-0.1284,-1.0210
805,0.1016,-0.1157,-1.0093
806,0.0657,-0.0522,-1.0413
807,0.0740,-0.0430,-1.0549
808,0.1106,-0.1091,-1.0522
809,0.1199,-0.1340,-1.0168
810,0.0857,-0.0820,-1.0276
811,0.0540,-0.0291,-1.0344
812,0.0789,-0.0759,-1.0364
813,0.1150,-0.1326,-1.0286
814,0.0999,-0.1023,-1.0149
815,0.0593,-0.0396,-1.0256
816,0.0781,-0.0408,-1.0493
817,0.1182,-0.1216,-1.0559
818,0.1060,-0.1218,-1.0132
819,0.0767,-0.0764,-1.0259
820,0.0701,-0.0144,-1.0396
821,0.0762,-0.0952,-1.0483
822,0.0945,-0.1394,-1.0178
823,0.0876,-0.0891,-0.9993
824,0.0522,-0.0417,-1.0405
825,0.0569,-0.0562,-1.0571
826,0.1138,-0.1055,-1.0356
827,0.1213,-0.1187,-1.0120
828,0.0635,-0.0811,-1.0347
829,0.0508,-0.0095,-1.0366
830,0.0906,-0.0920,-1.0432
831,0.1147,-0.1445,-1.0278
832,0.0784,-0.0972,-1.0034
833,0.0588,-0.0276,-1.0356
834,0.0713,-0.0654,-1.0601
835,0.0957,-0.1245,-1.0337
836,0.1187,-0.1069,-1.0171
837,0.0837,-0.0779,-1.0442
838,0.0586,-0.0259,-1.0425
839,0.0837,-0.0920,-1.0403
840,0.1172,-0.1362,-1.0208
841,0.0789,-0.0950,-1.0100
842,0.0471,-0.0242,-1.0364
843,0.0615,-0.0735,-1.0425
844,0.1099,-0.1301,-1.0249
845,0.1118,-0.1208,-1.0139
846,0.0654,-0.0647,-1.0354
847,0.0618,-0.0222,-1.0530
848,0.0896,-0.1086,-1.0442
849,0.1125,-0.1294,-1.0200
850,0.0752,-0.0825,-1.0122
851,0.0542,-0.0317,-1.0288
852,0.0637,-0.0674,-1.0481
853,0.1040,-0.1277,-1.0393
854,0.0999,-0.1091,-1.0112
855,0.0637,-0.0681,-1.0315
856,0.0752,-0.0215,-1.0520
857,0.1001,-0.1143,-1.0571
858,0.1016,-0.1365,-1.0178
859,0.0737,-0.0742,-1.0120
860,0.0530,-0.0269,-1.0356
861,0.0593,-0.0808,-1.0432
862,0.1099,-0.1167,-1.0278
863,0.1091,-0.1145,-1.0168
864,0.0647,-0.0576,-1.0432
865,0.0740,-0.0271,-1.0510
866,0.1055,-0.1021,-1.0444
867,0.1118,-0.1321,-1.0237
868,0.0659,-0.0791,-1.0168
869,0.0564,-0.0259,-1.0288
870,0.0776,-0.0720,-1.0500
871,0.1069,-0.1372,-1.0308
872,0.0981,-0.1099,-1.0083
873,0.0708,-0.0447,-1.0503
874,0.0728,-0.0417,-1.0493
875,0.0896,-0.1196,-1.0403
876,0.1106,-0.1138,-1.0063
877,0.0774,-0.0879,-1.0217
878,0.0515,-0.0234,-1.0442
879,0.0691,-0.0840,-1.0425
880,0.1082,-0.1328,-1.0208
881,0.0979,-0.0989,-1.0139
882,0.0623,-0.0581,-1.0454
883,0.0771,-0.0369,-1.0483
884,0.1084,-0.1143,-1.0374
885,0.1082,-0.1379,-1.0286
886,0.0671,-0.0508,-1.0227
887,0.0518,-0.0269,-1.0317
888,0.0781,-0.0999,-1.0415
889,0.1050,-0.1230,-1.0151
890,0.0833,-0.0955,-1.0120
891,0.0576,-0.0427,-1.0374
892,0.0769,-0.0500,-1.0491
893,0.1025,-0.1199,-1.0444
894,0.1128,-0.1172,-1.0168
895,0.0845,-0.0757,-1.0278
896,0.0583,-0.0273,-1.0374
897,0.0750,-0.0835,-1.0454
898,0.1101,-0.1260,-1.0210
899,0.0828,-0.1042,-1.0168
900,0.0518,-0.0208,-1.0325
901,0.0745,-0.0630,-1.0513
902,0.1113,-0.1252,-1.0386
903,0.1128,-0.1211,-1.0217
904,0.0737,-0.0591,-1.0305
905,0.0718,-0.0378,-1.0483
906,0.1013,-0.0969,-1.0452
907,0.1096,-0.1323,-1.0200
908,0.0757,-0.0972,-1.0103
909,0.0593,-0.0354,-1.0305
910,0.0710,-0.0635,-1.0571
911,0.1050,-0.1216,-1.0356
912,0.1211,-0.1226,-1.0132
913,0.0754,-0.0762,-1.0396
914,0.0554,-0.0288,-1.0432
915,0.0908,-0.0984,-1.0452
916,0.1104,-0.1409,-1.0159
917,0.0708,-0.0952,-1.0171
918,0.0542,-0.0312,-1.0276
919,0.0747,-0.0786,-1.0481
920,0.1096,-0.1296,-1.0356
921,0.1008,-0.1211,-1.0132
922,0.0742,-0.0549,-1.0364
923,0.0793,-0.0430,-1.0569
924,0.0908,-0.1033,-1.0386
925,0.1174,-0.1343,-1.0129
926,0.0825,-0.0959,-1.0151
927,0.0549,-0.0208,-1.0344
928,0.0632,-0.0762,-1.0425
929,0.1187,-0.1409,-1.0256
930,0.1155,-0.1108,-1.0054
931,0.0718,-0.0630,-1.0422
932,0.0737,-0.0410,-1.0503
933,0.1143,-0.1040,-1.0513
934,0.1147,-0.1362,-1.0122
935,0.0693,-0.0952,-1.0168
936,0.0547,-0.0269,-1.0256
937,0.0718,-0.0730,-1.0439
938,0.0964,-0.1372,-1.0356
939,0.1057,-0.1106,-1.0051
940,0.0811,-0.0503,-1.0344
941,0.0754,-0.0608,-1.0610
942,0.0923,-0.1052,-1.0325
943,0.1123,-0.1179,-1.0149
944,0.0728,-0.1057,-1.0315
945,0.0491,-0.0269,-1.0305
946,0.0850,-0.0754,-1.0344
947,0.1172,-0.1526,-1.0325
948,0.0886,-0.1206,-1.0112
949,0.0537,-0.0439,-1.0454
950,0.0710,-0.0479,-1.0591
951,0.1052,-0.1257,-1.0383
952,0.1162,-0.1370,-1.0171
953,0.0737,-0.0786,-1.0103
954,0.0544,-0.0330,-1.0442
955,0.0708,-0.0857,-1.0444
956,0.1143,-0.1345,-1.0259
957,0.0940,-0.1057,-1.0063
958,0.0664,-0.0508,-1.0308
959,0.0732,-0.0532,-1.0610
960,0.0962,-0.1226,-1.0405
961,0.1001,-0.1382,-1.0151
962,0.0784,-0.0618,-1.0227
963,0.0552,-0.0398,-1.0483
964,0.0696,-0.0925,-1.0354
965,0.1165,-0.1475,-1.0181
966,0.0906,-0.1008,-1.0208
967,0.0420,-0.0486,-1.0354
968,0.0625,-0.0464,-1.0491
969,0.1191,-0.1331,-1.0452
970,0.1072,-0.1355,-1.0093
971,0.0737,-0.0659,-1.0337
972,0.0698,-0.0317,-1.0464
973,0.0784,-0.0955,-1.0422
974,0.1023,-0.1335,-1.0168
975,0.0874,-0.0942,-1.0093
976,0.0549,-0.0393,-1.0315
977,0.0586,-0.0674,-1.0481
978,0.1128,-0.1187,-1.0405
979,0.1167,-0.1228,-1.0142
980,0.0559,-0.0786,-1.0393
981,0.0603,-0.0129,-1.0334
982,0.0991,-0.1003,-1.0510
983,0.1064,-0.1414,-1.0178
984,0.0706,-0.0942,-1.0142
985,0.0488,-0.0200,-1.0288
986,0.0742,-0.0669,-1.0552
987,0.1011,-0.1526,-1.0415
988,0.1121,-0.0981,-1.0142
989,0.0742,-0.0613,-1.0422
990,0.0642,-0.0388,-1.0481
991,0.0898,-0.0847,-1.0383
992,0.1104,-0.1421,-1.0249
993,0.0784,-0.0916,-1.0061
994,0.0471,-0.0234,-1.0278
995,0.0737,-0.0659,-1.0464
996,0.0952,-0.1272,-1.0288
997,0.1018,-0.1147,-1.0110
998,0.0715,-0.0552,-1.0454
999,0.0557,-0.0364,-1.0452
Rate 800, overflows 0
